vuosi,kuukausi_nro,etuus,saajat_yhteensa,saajat_laskenta_yhteensa,maksettu_yhteensa,maksettu_laskenta_yhteensa
2023,11,Eläketuki,0,0,-6909.94,0
2023,11,Eläkkeensaajan asumistuki,413454,413454,115893189.96,109682445.42
2023,11,Erityishoitoraha,1178,1178,915944.74,915944.74
2023,11,Koulumatkatuki,131884,131884,20384732.6,20384732.6
2023,11,Kuntoutus,188154,188154,95270280.74,95270280.74
2023,11,Kuntoutusraha,47384,47384,45621661.46,45621661.46
2023,11,Lapsilisä,1068922,1067616,224708358,222742867.86
2023,11,Lastenhoidon tuet,108636,99100,36377453.66,31773667.56
2023,11,Opintolainahyvitys,22996,22996,112438997.14,112438997.14
2023,11,Opintolainan korkoavustus,8,8,1218.98,1218.98
2023,11,Opintolainavähennys,6,0,0,0
2023,11,"Opintotuki (opintoraha, asumislisä, lainatakaus)",493464,486758,115477722.9,382861397.52
2023,11,Perhevapaakorvaus,3936,3936,9840000,9840000
2023,11,Perustoimeentulotuki,249200,249200,116844368.32,123957333.14
2023,11,Sairaanhoitokorvaukset,3891938,3891938,406023097.21,406023097.21
2023,11,Sairauspäivärahat,129522,129522,163609043.48,163609043.48
2023,11,Sotilasavustus,8740,8740,3037588.54,3037588.54
2023,11,Takuueläke,232278,232278,49214240.26,47910712.86
2023,11,Työttömyysturva,376006,376006,342225144.5,342225144.5
2023,11,Vammaisetuudet,523736,523736,104145775.52,92337508.76
2023,11,Vanhempainpäiväraha,91470,91470,173402569.3,173402569.3
2023,11,Vuosilomakustannuskorvaus,6606,6606,10028182.32,10028182.32
2023,11,Väliaikainen sähkötuki,86,86,18780.92,18780.92
2023,11,Yleinen asumistuki,799322,799322,300865015.78,285599443.7
2023,11,Äitiysavustus,6718,6718,1454553.12,1454553.12
2023,12,Elatustuki,276898,276898,478961222.68,441647155.14
2023,12,Eläke-etuudet (pl. takuueläke),2365512,2365512,4945709745.66,4883619023.62
2023,12,Eläketuki,1388,1388,5521532.3,5673617.92
2023,12,Eläkkeensaajan asumistuki,415422,415422,1472618918.8,110533695.24
2023,12,Erityishoitoraha,11206,11206,12840062.14,12840062.14
2023,12,Koulumatkatuki,330912,330912,170767737.88,170767737.88
2023,12,Kuntoutus,520212,520212,1109631857.26,1109631857.26
2023,12,Kuntoutusraha,155522,155522,586409675.86,586409675.86
2023,12,Lapsilisä,2199976,2195874,2928882538.6,2902049633.82
2023,12,Lastenhoidon tuet,324100,298442,510213642.2,438188511.64
2023,12,Opintolainahyvitys,40884,40884,194721546.86,194721546.86
2023,12,Opintolainan korkoavustus,24096,24096,8608123.22,8608123.22
2023,12,Opintolainavähennys,350,0,0,0
2023,12,"Opintotuki (opintoraha, asumislisä, lainatakaus)",1147626,1139986,1104148209.6,3860547392.22
2023,12,Perhevapaakorvaus,44760,44760,112095000,112135000
2023,12,Perustoimeentulotuki,763658,763658,1552106784.53,1640998682.36
2023,12,Sairaanhoitokorvaukset,11367018,11367018,4770785220.5,4770785220.5
2023,12,Sairauspäivärahat,883738,883738,2234978151.28,2234978151.28
2023,12,Sotilasavustus,28684,28684,43143004.44,43143004.44
2023,12,Takuueläke,477820,477820,633566618.3,619059475.74
2023,12,Työttömyysturva,960324,960324,4180495169.92,4180495169.92
2023,12,Vammaisetuudet,1145727,1145727,1347245787.68,1182301239.32
2023,12,Vanhempainpäiväraha,358346,358346,2137348288.5,2137348288.5
2023,12,Vuosilomakustannuskorvaus,67434,67434,105553410.24,105553410.24
2023,12,Väliaikainen sähkötuki,4544,4544,1229338.74,1229338.74
2023,12,Yleinen asumistuki,809324,809324,3666492874.4,289827461.4
2023,12,Äitiysavustus,89880,89880,19353165.62,19353165.62
2024,1,Elatustuki,123940,123940,37667656.6,34697676.5
2024,1,Eläke-etuudet (pl. takuueläke),1142060,1142060,397596100.98,393971309.76
2024,1,Eläketuki,0,0,-4668.96,0
2024,1,Eläkkeensaajan asumistuki,410972,410972,114869600.14,109608508.04
2024,1,Erityishoitoraha,1108,1108,861039.1,861039.1
2024,1,Koulumatkatuki,113002,113002,15976204.4,15976204.4
2024,1,Kuntoutus,196548,196548,95784525.18,95784525.18
2024,1,Kuntoutusraha,46238,46238,42570425.58,42570425.58
2024,1,Lapsilisä,1068988,1067756,226888425.46,225109658.36
2024,1,Lastenhoidon tuet,99862,84036,32402553.4,27322322.72
2024,1,Opintolainahyvitys,400,400,2005540.04,2005540.04
2024,1,Opintolainan korkoavustus,7012,7012,2298910.52,2298910.52
2024,1,"Opintotuki (opintoraha, asumislisä, lainatakaus)",479348,472326,108881153.14,368778615.02
2024,1,Perhevapaakorvaus,3680,3680,9195000,9205000
2024,1,Perustoimeentulotuki,257530,257530,130434157.56,137698570.62
2024,1,Sairaanhoitokorvaukset,4002700,4002700,526781043.37,526781043.37
2024,1,Sairauspäivärahat,136012,136012,172848863.94,172848863.94
2024,1,Sotilasavustus,10770,10770,3209920.22,3209920.22
2024,1,Takuueläke,231988,231988,51878348.04,50764360.2
2024,1,Työttömyysturva,390606,390606,352321380.1,352321380.1
2024,1,Vammaisetuudet,516278,516278,109630056.26,96328700.42
2024,1,Vanhempainpäiväraha,98620,98620,180291851.58,180291851.58
2024,1,Vuosilomakustannuskorvaus,5852,5852,9275125.55,9275125.55
2024,1,Väliaikainen sähkötuki,88,88,37709.3,37709.3
2024,1,Yleinen asumistuki,803440,803440,302315883.08,288220592
2024,1,Äitiysavustus,7336,7336,1594379.12,1594379.12
2024,2,Elatustuki,123716,123716,37981214.1,34677473.76
2024,2,Eläke-etuudet (pl. takuueläke),1137286,1137286,396119582.06,391420749.28
2024,2,Eläketuki,0,0,-2881.4,0
2024,2,Eläkkeensaajan asumistuki,407812,407812,114498068.72,108876465.44
2024,2,Erityishoitoraha,1152,1152,1003457.18,1003457.18
2024,2,Koulumatkatuki,128342,128342,19555429.22,19555429.22
2024,2,Kuntoutus,170744,170744,76606866.44,76606866.44
2024,2,Kuntoutusraha,47486,47486,43733734.86,43733734.86
2024,2,Lapsilisä,1069024,1067564,226923606.12,224923511.16
2024,2,Lastenhoidon tuet,103200,92174,35180632.45,29622665.62
2024,2,Opintolainahyvitys,196,196,963418.24,963418.24
2024,2,Opintolainan korkoavustus,1400,1400,413332.64,413332.64
2024,2,Opintolainavähennys,4,0,0,0
2024,2,"Opintotuki (opintoraha, asumislisä, lainatakaus)",487738,481456,108715819.18,374955492.44
2024,2,Perhevapaakorvaus,3648,3648,9125000,9125000
2024,2,Perustoimeentulotuki,263502,263502,133656989.53,140130779.88
2024,2,Sairaanhoitokorvaukset,2211410,2211410,273386880.25,273386880.25
2024,2,Sairauspäivärahat,127870,127870,168123196.96,168123196.96
2024,2,Sotilasavustus,10354,10354,3784953.06,3784953.06
2024,2,Takuueläke,231222,231222,51825633.12,50642665.24
2024,2,Työttömyysturva,389750,389750,330001137,330001137
2024,2,Vammaisetuudet,517132,517132,108665052.22,96560549.9
2024,2,Vanhempainpäiväraha,94598,94598,179725417.6,179725417.6
2024,2,Vuosilomakustannuskorvaus,5910,5910,9440328.64,9440328.64
2024,2,Väliaikainen sähkötuki,6,6,4285.3,4285.3
2024,2,Yleinen asumistuki,812452,812452,306535713.8,291885697.48
2024,2,Äitiysavustus,6780,6780,1414607.6,1414607.6
2024,3,Elatustuki,125144,125144,38325307.02,35145390.86
2024,3,Eläke-etuudet (pl. takuueläke),1137162,1137162,395454412.52,391509660.1
2024,3,Eläketuki,0,0,-3101.4,0
2024,3,Eläkkeensaajan asumistuki,406942,406942,114656391.18,108998172.6
2024,3,Erityishoitoraha,1012,1012,870211.66,870211.66
2024,3,Koulumatkatuki,115314,115314,17259662.98,17259662.98
2024,3,Kuntoutus,167554,167554,78476652.56,78476652.56
2024,3,Kuntoutusraha,47594,47594,43482223.14,43482223.14
2024,3,Lapsilisä,1069028,1068168,226347936.34,224939770.38
2024,3,Lastenhoidon tuet,105844,93858,34976674.34,30183522.3
2024,3,Opintolainahyvitys,210,210,915114.34,915114.34
2024,3,Opintolainan korkoavustus,1028,1028,303067.68,303067.68
2024,3,Opintolainavähennys,22,0,0,0
2024,3,"Opintotuki (opintoraha, asumislisä, lainatakaus)",489208,485162,106245960.52,375511503.2
2024,3,Perhevapaakorvaus,2876,2876,7185000,7195000
2024,3,Perustoimeentulotuki,259680,259680,130485625.82,136477665.08
2024,3,Sairaanhoitokorvaukset,2623912,2623912,306276713.83,306276713.83
2024,3,Sairauspäivärahat,122830,122830,168040317.88,168040317.88
2024,3,Sotilasavustus,10160,10160,3618877.48,3618877.48
2024,3,Takuueläke,231746,231746,51708667.98,50786695.96
2024,3,Työttömyysturva,388162,388162,327001377.88,327001377.88
2024,3,Vammaisetuudet,518430,518430,107296645.42,96778422.36
2024,3,Vanhempainpäiväraha,95832,95832,182920879.66,182920879.66
2024,3,Vuosilomakustannuskorvaus,4800,4800,8094703.03,8094703.03
2024,3,Väliaikainen sähkötuki,2,2,301.4,301.4
2024,3,Yleinen asumistuki,818856,818856,304210162,294276323.88
2024,3,Äitiysavustus,7014,7014,1491513.6,1491513.6
2024,4,Elatustuki,125534,125534,38766253.74,35302933.28
2024,4,Eläke-etuudet (pl. takuueläke),1135584,1135584,395663002.9,390885253.38
2024,4,Eläketuki,0,0,-3101.46,0
2024,4,Eläkkeensaajan asumistuki,406602,406602,115587873.82,109039944.52
2024,4,Erityishoitoraha,1260,1260,1042968.5,1042968.5
2024,4,Koulumatkatuki,115594,115594,17353850.24,17353850.24
2024,4,Kuntoutus,176656,176656,86429488.08,86429488.08
2024,4,Kuntoutusraha,47690,47690,43802449.88,43802449.88
2024,4,Lapsilisä,1068586,1067614,233510000.5,231840011.16
2024,4,Lastenhoidon tuet,106604,95488,35535768.14,30804040.72
2024,4,Opintolainahyvitys,13294,13294,57637745.84,57637745.84
2024,4,Opintolainan korkoavustus,72,72,16143.6,16143.6
2024,4,Opintolainavähennys,12,0,0,0
2024,4,"Opintotuki (opintoraha, asumislisä, lainatakaus)",490744,486020,91010006.04,374189720.6
2024,4,Perhevapaakorvaus,3696,3696,9235000,9250000
2024,4,Perustoimeentulotuki,265614,265614,138735179.31,144591314.64
2024,4,Sairaanhoitokorvaukset,3164526,3164526,363703151.33,363703151.33
2024,4,Sairauspäivärahat,131566,131566,181643862.96,181643862.96
2024,4,Sotilasavustus,9340,9340,3365848.32,3365848.32
2024,4,Takuueläke,231720,231720,51925989,50813079.2
2024,4,Työttömyysturva,394816,394816,330431957.84,330431957.84
2024,4,Vammaisetuudet,517104,517104,112573918.02,96600344.78
2024,4,Vanhempainpäiväraha,95546,95546,182554578.68,182554578.68
2024,4,Vuosilomakustannuskorvaus,5254,5254,9028663.62,9028663.62
2024,4,Yleinen asumistuki,815884,815884,300020449.48,291853798.72
2024,4,Äitiysavustus,7504,7504,1596392,1596392
2024,5,Elatustuki,125780,125780,39565848.36,35409083.78
2024,5,Eläke-etuudet (pl. takuueläke),1134206,1134206,395647787.32,390651560.88
2024,5,Eläketuki,0,0,-2904.6,0
2024,5,Eläkkeensaajan asumistuki,407740,407740,114822458.46,109464902.48
2024,5,Erityishoitoraha,1318,1318,1103543.76,1103543.76
2024,5,Koulumatkatuki,112524,112524,16820422.18,16820422.18
2024,5,Kuntoutus,193440,193440,106438370.34,106438370.34
2024,5,Kuntoutusraha,47118,47118,49426207,49426207
2024,5,Lapsilisä,1068350,1067162,233350317.72,231632752.36
2024,5,Lastenhoidon tuet,108386,96424,36175436.1,31497201.1
2024,5,Opintolainahyvitys,548,548,2630189.6,2630189.6
2024,5,Opintolainan korkoavustus,4,4,986.92,986.92
2024,5,Opintolainavähennys,2,0,0,0
2024,5,"Opintotuki (opintoraha, asumislisä, lainatakaus)",483570,481112,98892411.26,367656206.86
2024,5,Perhevapaakorvaus,3072,3072,7685000,7685000
2024,5,Perustoimeentulotuki,266618,266618,140792290.5,146218920.66
2024,5,Sairaanhoitokorvaukset,3464932,3464932,386208072.67,386208072.67
2024,5,Sairauspäivärahat,131940,131940,189006574.06,189006574.06
2024,5,Sotilasavustus,9168,9168,3352839.94,3352839.94
2024,5,Takuueläke,232068,232068,52058478.82,50930856.5
2024,5,Työttömyysturva,390388,390388,334015431.1,334015431.1
2024,5,Vammaisetuudet,520818,520818,111371664.8,97407593.64
2024,5,Vanhempainpäiväraha,96336,96336,195134337.44,195134337.44
2024,5,Vuosilomakustannuskorvaus,6466,6466,10685609.24,10685609.24
2024,5,Yleinen asumistuki,806210,806210,291163690.16,286004673.06
2024,5,Äitiysavustus,10238,10238,2180005.2,2180005.2
2024,6,Elatustuki,125372,125372,38190812.3,35266118.6
2024,6,Eläke-etuudet (pl. takuueläke),1131200,1131200,393868238.46,389429976.12
2024,6,Eläketuki,0,0,-5804.6,0
2024,6,Eläkkeensaajan asumistuki,405990,405990,113811711.7,109093231.3
2024,6,Erityishoitoraha,1144,1144,916945.28,916945.28
2024,6,Koulumatkatuki,58532,58532,8605549.68,8605549.68
2024,6,Kuntoutus,174702,174702,97523430.92,97523430.92
2024,6,Kuntoutusraha,36338,36338,32301079.32,32301079.32
2024,6,Lapsilisä,1067392,1066528,232580979.66,231317168.64
2024,6,Lastenhoidon tuet,106076,90138,36279592.6,31191366.34
2024,6,Opintolainahyvitys,302,302,1503342.86,1503342.86
2024,6,Opintolainan korkoavustus,12126,12126,5302298.8,5302298.8
2024,6,"Opintotuki (opintoraha, asumislisä, lainatakaus)",76058,70222,16544083.22,60295358.22
2024,6,Perhevapaakorvaus,3180,3180,7945000,7955000
2024,6,Perustoimeentulotuki,277506,277506,150132497.38,155544817.78
2024,6,Sairaanhoitokorvaukset,3583902,3583902,393134685.61,393134685.61
2024,6,Sairauspäivärahat,106402,106402,144454116.9,144454116.9
2024,6,Sotilasavustus,9670,9670,3635313.22,3635313.22
2024,6,Takuueläke,231644,231644,51610471.54,50900110.68
2024,6,Työttömyysturva,367230,367230,277367081.08,277367081.08
2024,6,Vammaisetuudet,517608,517608,109133132.32,97069720.86
2024,6,Vanhempainpäiväraha,86232,86232,164629180.28,164629180.28
2024,6,Vuosilomakustannuskorvaus,4690,4690,8390215.67,8390215.67
2024,6,Yleinen asumistuki,779474,779474,279054651.14,274240367.56
2024,6,Äitiysavustus,6606,6606,1485786,1485786
2024,7,Elatustuki,125110,125110,38019474.32,35230816.68
2024,7,Eläke-etuudet (pl. takuueläke),1129048,1129048,394207907.08,388910072.68
2024,7,Eläketuki,0,0,-2804.6,0
2024,7,Eläkkeensaajan asumistuki,405390,405390,113144462.32,109097120.76
2024,7,Erityishoitoraha,934,934,927344.66,927344.66
2024,7,Koulumatkatuki,1520,1520,202248.02,202248.02
2024,7,Kuntoutus,181304,181304,103658364.74,103658364.74
2024,7,Kuntoutusraha,35128,35128,37589652.28,37589652.28
2024,7,Lapsilisä,1067774,1066594,233180609.64,231113614.62
2024,7,Lastenhoidon tuet,100542,88536,36415512.82,31390228.32
2024,7,Opintolainahyvitys,210,210,1196490,1196490
2024,7,Opintolainan korkoavustus,8810,8810,3346584.74,3346584.74
2024,7,Opintolainavähennys,4,0,0,0
2024,7,"Opintotuki (opintoraha, asumislisä, lainatakaus)",57266,55572,10548999.04,48585355.66
2024,7,Perhevapaakorvaus,2638,2638,6600000,6600000
2024,7,Perustoimeentulotuki,277496,277496,154057800.68,160311156.56
2024,7,Sairaanhoitokorvaukset,3559156,3559156,380757472.35,380757472.35
2024,7,Sairauspäivärahat,100022,100022,149265016.94,149265016.94
2024,7,Sotilasavustus,10358,10358,3200338.42,3200338.42
2024,7,Takuueläke,231760,231760,52140652.2,50980825.42
2024,7,Työttömyysturva,383836,383836,319287670.58,319287670.58
2024,7,Vammaisetuudet,517882,517882,108308711.1,97136828.34
2024,7,Vanhempainpäiväraha,100410,100410,216488219.38,216488219.38
2024,7,Vuosilomakustannuskorvaus,4932,4932,9110286.92,9110286.92
2024,7,Yleinen asumistuki,752258,752258,266592037,261552452.58
2024,7,Äitiysavustus,6050,6050,1299579.2,1299579.2
2024,8,Elatustuki,125520,125520,38364682.34,35366562.06
2024,8,Eläke-etuudet (pl. takuueläke),1129740,1129740,394047675.72,388882020.4
2024,8,Eläketuki,0,0,-2787.1,0
2024,8,Eläkkeensaajan asumistuki,404406,404406,115500637.44,109057563.24
2024,8,Erityishoitoraha,810,810,880872.26,880872.26
2024,8,Koulumatkatuki,31930,31930,3912586.18,3912586.18
2024,8,Kuntoutus,129864,129864,51646690.38,51646690.38
2024,8,Kuntoutusraha,36444,36444,32506327.12,32506327.12
2024,8,Lapsilisä,1066746,1065040,233195770.82,230533059.8
2024,8,Lastenhoidon tuet,93492,67796,30780239.38,23160431.3
2024,8,Opintolainahyvitys,182,182,884125.68,884125.68
2024,8,Opintolainan korkoavustus,1248,1248,420916.66,420916.66
2024,8,Opintolainavähennys,8,0,0,0
2024,8,"Opintotuki (opintoraha, asumislisä, lainatakaus)",158652,144234,28896452.36,103419617
2024,8,Perhevapaakorvaus,4766,4766,11905000,11930000
2024,8,Perustoimeentulotuki,233548,233548,114204935.02,120513442.32
2024,8,Sairaanhoitokorvaukset,3624790,3624790,421539026.84,421539026.84
2024,8,Sairauspäivärahat,131932,131932,202607574.92,202607574.92
2024,8,Sotilasavustus,10086,10086,3676268.48,3676268.48
2024,8,Takuueläke,232534,232534,52447687.74,51223330.52
2024,8,Työttömyysturva,387486,387486,307058308.62,307058308.62
2024,8,Vammaisetuudet,518540,518540,114714605.8,97080821.3
2024,8,Vanhempainpäiväraha,107732,107732,222275155.24,222275155.24
2024,8,Vuosilomakustannuskorvaus,8726,8726,13630814.65,13630814.65
2024,8,Yleinen asumistuki,734390,734390,263520326.4,252252446.62
2024,8,Äitiysavustus,8776,8776,1865525.2,1865525.2
2024,9,Elatustuki,124732,124732,37894894.86,35165131.82
2024,9,Eläke-etuudet (pl. takuueläke),1126874,1126874,392126015.6,387073405.9
2024,9,Eläketuki,0,0,-2506.6,0
2024,9,Eläkkeensaajan asumistuki,403612,403612,114727019.78,108822243.64
2024,9,Erityishoitoraha,992,992,944849.42,944849.42
2024,9,Koulumatkatuki,120108,120108,19592234,19592234
2024,9,Kuntoutus,169392,169392,74001619.62,74001619.62
2024,9,Kuntoutusraha,40362,40362,36968395.06,36968395.06
2024,9,Lapsilisä,1066150,1064992,231836086.72,230311076.14
2024,9,Lastenhoidon tuet,89212,76754,30594575.68,24470001.5
2024,9,Opintolainahyvitys,54,54,267210,267210
2024,9,Opintolainan korkoavustus,1512,1512,518551.6,518551.6
2024,9,Opintolainavähennys,2,0,0,0
2024,9,"Opintotuki (opintoraha, asumislisä, lainatakaus)",474214,462260,115873911.52,444331517.08
2024,9,Perhevapaakorvaus,4302,4302,10765000,10765000
2024,9,Perustoimeentulotuki,234162,234162,126433956.85,132246106.06
2024,9,Sairaanhoitokorvaukset,3813528,3813528,429813299,429813299
2024,9,Sairauspäivärahat,121210,121210,164059510,164059510
2024,9,Sotilasavustus,9986,9986,3627804.34,3627804.34
2024,9,Takuueläke,231652,231652,52089622.38,51068001.24
2024,9,Työttömyysturva,374910,374910,289878235.14,289878235.14
2024,9,Vammaisetuudet,521980,521980,112340096.92,97906025.86
2024,9,Vanhempainpäiväraha,98646,98646,194000818.46,194000818.46
2024,9,Vuosilomakustannuskorvaus,8824,8824,12973782.49,12973782.49
2024,9,Yleinen asumistuki,746646,746646,264842284.2,252145346.76
2024,9,Äitiysavustus,6348,6348,1380650.4,1380650.4
2024,10,Elatustuki,124076,124076,37665336.24,34927961
2024,10,Eläke-etuudet (pl. takuueläke),1126412,1126412,392274879.64,386932479.8
2024,10,Eläketuki,0,0,-2339.52,0
2024,10,Eläkkeensaajan asumistuki,403808,403808,113481132.96,109022628.82
2024,10,Erityishoitoraha,1100,1100,1050044.68,1050044.68
2024,10,Koulumatkatuki,135312,135312,21286247.82,21286247.82
2024,10,Kuntoutus,191690,191690,98330707.8,98330707.8
2024,10,Kuntoutusraha,43396,43396,43265265.4,43265265.4
2024,10,Lapsilisä,1065394,1064366,231350242.22,229914059.46
2024,10,Lastenhoidon tuet,92824,82824,31260266.58,25938444.78
2024,10,Opintolainahyvitys,318,318,1466895.7,1466895.7
2024,10,Opintolainan korkoavustus,1258,1258,427269.98,427269.98
2024,10,Opintolainavähennys,58,0,0,0
2024,10,"Opintotuki (opintoraha, asumislisä, lainatakaus)",489792,481714,118981615.26,460310242.94
2024,10,Perhevapaakorvaus,3244,3244,8115000,8130000
2024,10,Perustoimeentulotuki,254718,254718,140126987.4,146562849.36
2024,10,Sairaanhoitokorvaukset,3843944,3843944,425891877.55,425891877.55
2024,10,Sairauspäivärahat,119808,119808,165623091.14,165623091.14
2024,10,Sotilasavustus,8848,8848,3232405.54,3232405.54
2024,10,Takuueläke,231836,231836,52553714.38,51199010.08
2024,10,Työttömyysturva,388288,388288,333793403.88,333793403.88
2024,10,Vammaisetuudet,524266,524266,112489230.38,98409429.42
2024,10,Vanhempainpäiväraha,101572,101572,211892826.94,211892826.94
2024,10,Vuosilomakustannuskorvaus,7718,7718,12131447.97,12131447.97
2024,10,Yleinen asumistuki,760296,760296,263104561.32,253511828.12
2024,10,Äitiysavustus,5642,5642,1250094,1250094
2024,11,Elatustuki,123202,123202,37970075.08,34707162.26
2024,11,Eläke-etuudet (pl. takuueläke),1125876,1125876,391488590.46,386824875.34
2024,11,Eläketuki,0,0,-5290.48,0
2024,11,Eläkkeensaajan asumistuki,403900,403900,113208762.88,109198986.08
2024,11,Erityishoitoraha,1360,1360,1208314.22,1208314.22
2024,11,Koulumatkatuki,138882,138882,21594469.76,21594469.76
2024,11,Kuntoutus,176832,176832,89480188.64,89480188.64
2024,11,Kuntoutusraha,44094,44094,40363760.86,40363760.86
2024,11,Lapsilisä,1065400,1064354,231378324.34,229758807.48
2024,11,Lastenhoidon tuet,97502,87626,32491396.22,27545525.54
2024,11,Opintolainahyvitys,23394,23394,113870981,113870981
2024,11,Opintolainan korkoavustus,78,78,26658.62,26658.62
2024,11,Opintolainavähennys,2,0,0,0
2024,11,"Opintotuki (opintoraha, asumislisä, lainatakaus)",495408,489654,117286013.04,464515489.84
2024,11,Perhevapaakorvaus,3598,3598,9005000,9005000
2024,11,Perustoimeentulotuki,262946,262946,142693487.37,148572094.32
2024,11,Sairaanhoitokorvaukset,3949210,3949210,440360633.1,440360633.1
2024,11,Sairauspäivärahat,120880,120880,163874480.4,163874480.4
2024,11,Sotilasavustus,8716,8716,3234473.64,3234473.64
2024,11,Takuueläke,232572,232572,52666723.38,51454476.48
2024,11,Työttömyysturva,385976,385976,303325984.24,303325984.24
2024,11,Vammaisetuudet,526376,526376,110328560.46,98796095.24
2024,11,Vanhempainpäiväraha,98796,98796,192282008.66,192282008.66
2024,11,Vuosilomakustannuskorvaus,7744,7744,12719997.68,12719997.68
2024,11,Yleinen asumistuki,764624,764624,258451704.62,252067826.74
2024,11,Äitiysavustus,7546,7546,1649450,1649450
2024,12,Elatustuki,270730,270730,497595934.08,455822716.2
2024,12,Eläke-etuudet (pl. takuueläke),2321262,2321262,5118952971.34,5059558114.96
2024,12,Eläketuki,0,0,-42709.76,0
2024,12,Eläkkeensaajan asumistuki,867542,867542,1482699385.4,1419311462.84
2024,12,Erityishoitoraha,10960,10960,13038913.2,13038913.2
2024,12,Koulumatkatuki,361028,361028,200248327.2,200248327.2
2024,12,Kuntoutus,532404,532404,1151667466.62,1151667466.62
2024,12,Kuntoutusraha,143070,143070,521069650.42,521069650.42
2024,12,Lapsilisä,2193374,2190534,3002247656.42,2980266540.36
2024,12,Lastenhoidon tuet,296934,270556,439041017.07,370404029.26
2024,12,Opintolainahyvitys,41496,41496,195520561.5,195520561.5
2024,12,Opintolainan korkoavustus,44644,44644,22925541.8,22925541.8
2024,12,Opintolainavähennys,122,0,0,0
2024,12,"Opintotuki (opintoraha, asumislisä, lainatakaus)",1152980,1143028,1148822448.06,4274409952.1
2024,12,Perhevapaakorvaus,42976,42976,107580000,107695000
2024,12,Perustoimeentulotuki,783478,783478,1797657090.37,1875908743.2
2024,12,Sairaanhoitokorvaukset,11517068,11517068,5193060736.53,5193060736.53
2024,12,Sairauspäivärahat,764420,764420,2217778615.02,2217778615.02
2024,12,Sotilasavustus,29714,29714,44807842.14,44807842.14
2024,12,Takuueläke,477490,477490,677913480.62,663927225.2
2024,12,Työttömyysturva,1016246,1016246,4144513552.18,4144513552.18
2024,12,Vammaisetuudet,1150642,1150642,1436874830.34,1267721444.16
2024,12,Vanhempainpäiväraha,377876,377876,2480455563.68,2480455563.68
2024,12,Vuosilomakustannuskorvaus,78836,78836,135210278.32,135210278.32
2024,12,Väliaikainen sähkötuki,96,96,42296,42296
2024,12,Yleinen asumistuki,1855884,1855884,3607902818.6,3497117435.92
2024,12,Äitiysavustus,91852,91852,19780006.32,19780006.32
2025,1,Elatustuki,121224,121224,37854875.82,34404705.88
2025,1,Eläke-etuudet (pl. takuueläke),1119618,1119618,393224580.78,388557790.4
2025,1,Eläketuki,0,0,-2204.9,0
2025,1,Eläkkeensaajan asumistuki,396050,396050,112012089.84,107178074.9
2025,1,Erityishoitoraha,1264,1264,1088015.14,1088015.14
2025,1,Koulumatkatuki,120542,120542,16888627.72,16888627.72
2025,1,Kuntoutus,205788,205788,105213161,105213161
2025,1,Kuntoutusraha,44760,44760,41311081.8,41311081.8
2025,1,Lapsilisä,1065152,1063660,231170388.44,229274946.98
2025,1,Lastenhoidon tuet,92476,76176,29636914.7,24422667
2025,1,Opintolainahyvitys,1272,1272,6361562.78,6361562.78
2025,1,Opintolainan korkoavustus,3282,3282,1124987.7,1124987.7
2025,1,Opintolainavähennys,10,0,0,0
2025,1,"Opintotuki (opintoraha, asumislisä, lainatakaus)",484174,476880,111379724.34,450482439.44
2025,1,Perhevapaakorvaus,3654,3654,9135000,9135000
2025,1,Perustoimeentulotuki,281682,281682,163552755.51,169648834.9
2025,1,Sairaanhoitokorvaukset,4245840,4245840,581929929.96,581929929.96
2025,1,Sairauspäivärahat,134008,134008,180649258.98,180649258.98
2025,1,Sotilasavustus,10598,10598,3761526.3,3761526.3
2025,1,Takuueläke,232150,232150,53256613.24,51989783.6
2025,1,Työttömyysturva,417518,417518,350919155.02,350919155.02
2025,1,Vammaisetuudet,519634,519634,113926341.18,98710961.34
2025,1,Vanhempainpäiväraha,104822,104822,202866078.4,202866078.4
2025,1,Vuosilomakustannuskorvaus,7256,7256,12349797.67,12349797.67
2025,1,Yleinen asumistuki,722056,722056,244532593.3,236537274.34
2025,1,Äitiysavustus,8172,8172,1702087,1702087
2025,2,Elatustuki,120934,120934,37886163.04,34358397.5
2025,2,Eläke-etuudet (pl. takuueläke),1070138,1070138,384649156.2,379824671.72
2025,2,Eläketuki,0,0,-1979.52,0
2025,2,Eläkkeensaajan asumistuki,392036,392036,110228206.08,105837115.62
2025,2,Erityishoitoraha,994,994,871073.42,871073.42
2025,2,Koulumatkatuki,134376,134376,20794831.66,20794831.66
2025,2,Kuntoutus,191928,191928,93545203.78,93545203.78
2025,2,Kuntoutusraha,40934,40934,36462759.72,36462759.72
2025,2,Lapsilisä,1064912,1064056,230685357.74,229135127.32
2025,2,Lastenhoidon tuet,94868,84650,31838618.32,26835934.56
2025,2,Opintolainahyvitys,308,308,1567623.14,1567623.14
2025,2,Opintolainan korkoavustus,5968,5968,2111121.96,2111121.96
2025,2,Opintolainavähennys,2,0,0,0
2025,2,"Opintotuki (opintoraha, asumislisä, lainatakaus)",492140,486468,112848634.82,458571723.66
2025,2,Perhevapaakorvaus,3488,3488,8725000,8725000
2025,2,Perustoimeentulotuki,287608,287608,167910800.43,173393235.4
2025,2,Sairaanhoitokorvaukset,1801532,1801532,257264613.1,257264613.1
2025,2,Sairauspäivärahat,116710,116710,158202137.62,158202137.62
